transaction_id,user_id,amount,merchant_category,location,timestamp,device_type,user_age,account_age_days,avg_transaction_amount,is_foreign_transaction,is_fraud,hour_of_day,day_of_week,is_weekend,month,is_month_end,is_month_start,time_since_last_transaction,transaction_count_24h,transaction_count_7d,transaction_count_30d,amount_zscore,amount_to_historic_mean_ratio,amount_rolling_mean_7d,amount_rolling_std_7d,location_changed,device_changed,merchant_category_changed,risk_score,amount_x_transaction_count,amount_x_is_foreign,transaction_count_x_is_foreign,is_rush_hour,is_off_hours,avg_amount_ratio,transaction_velocity
TXN_008119,USER_1639,12.54,Gas,CA,2025-06-14 17:04:56.845127,Tablet,21,3140,75.53,0,0,17,5,1,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9261447562776957,12.54,0.0,1,1,1,0.1,12.54,0.0,0.0,1,0,0.16385731085848684,0.04149377593360996
TXN_007856,USER_1492,10.15,Restaurant,NL,2026-02-09 14:54:56.819457,ATM,24,2259,87.68,0,0,14,0,0,2,0,0,24.0,1.0,1.0,1.0,0.0,0.9103139013452914,10.15,0.0,1,1,1,0.1,10.15,0.0,0.0,0,0,0.11445647271087055,0.04149377593360996
TXN_008522,USER_4513,19.58,Restaurant,BE,2026-02-01 18:26:56.879046,Desktop,26,620,28.14,0,0,18,6,1,2,0,1,2432.1000413405554,1.0,1.0,1.0,-0.8645854665611515,0.34945564875959306,71.52,0.0,0,1,1,0.0,19.58,0.0,0.0,1,0,0.6719286204529855,0.0004111503918274872
TXN_007959,USER_3905,29.13,Other,AU,2025-09-19 11:45:56.828181,Mobile,33,1196,98.26,0,0,11,4,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9668104878858281,29.13,0.0,1,1,1,0.1,29.13,0.0,0.0,0,0,0.2934716905097723,0.04149377593360996
TXN_006489,USER_3735,79.02,Restaurant,ES,2025-10-20 01:35:56.700532,Tablet,28,272,15.69,1,0,1,0,0,10,0,0,24.0,1.0,1.0,1.0,0.0,0.9875031242189453,79.02,0.0,1,1,1,0.4,79.02,79.02,1.0,0,1,4.734571599760336,0.04149377593360996
TXN_008908,USER_3976,38.29,Pharmacy,NL,2025-09-10 19:39:56.910177,Mobile,22,2752,133.18,0,0,19,2,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9745482311020616,38.29,0.0,1,1,1,0.1,38.29,0.0,0.0,1,0,0.2853629452973617,0.04149377593360996
TXN_003375,USER_4633,60.61,Utilities,NL,2025-12-20 17:32:56.413137,Tablet,49,2149,57.82,0,0,17,5,1,12,0,0,24.0,1.0,1.0,1.0,0.0,0.9837688686901477,60.61,0.0,1,1,1,0.1,60.61,0.0,0.0,1,0,1.0304318259095546,0.04149377593360996
TXN_008890,USER_0520,133.51,Other,BE,2025-08-20 09:08:56.908804,POS,30,956,60.72,1,0,9,2,0,8,0,0,1139.1333416827777,1.0,1.0,1.0,inf,1.2010615329255128,110.16,0.0,1,1,1,0.30000000000000004,133.51,133.51,1.0,1,0,2.163156189241737,0.000877783298128271
TXN_004200,USER_1563,32.34,Restaurant,AU,2025-07-25 08:22:56.510259,POS,73,82,183.45,0,0,8,4,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.97000599880024,32.34,0.0,1,1,1,0.1,32.34,0.0,0.0,1,0,0.17533206831119547,0.04149377593360996
TXN_006035,USER_1871,172.89,Utilities,FR,2025-10-10 12:44:56.662456,Desktop,58,822,40.33,0,0,12,4,0,10,0,0,2636.833437240833,1.0,1.0,1.0,4.388356150176929,4.953158573270304,56.3,0.0,1,1,1,0.30000000000000004,172.89,0.0,0.0,0,0,4.183159932252601,0.00037922838167896817
TXN_001095,USER_4612,24.93,Retail,US,2025-11-14 07:55:56.181346,Tablet,56,2414,8.92,0,0,7,4,0,11,0,0,1069.1665171775,1.0,1.0,1.0,-0.9036051858622325,0.09339060724498333,26.08,0.0,1,1,1,0.1,24.93,0.0,0.0,1,0,2.5131048387096775,0.0009352205310231354
TXN_002321,USER_3928,33.84,Restaurant,UK,2025-06-04 18:17:56.288236,Mobile,77,1347,7.76,1,0,18,2,0,6,0,1,24.0,1.0,1.0,1.0,0.0,0.9712973593570609,33.84,0.0,1,1,1,0.30000000000000004,33.84,33.84,1.0,1,0,3.8630136986301373,0.04149377593360996
TXN_003886,USER_3788,113.86,Grocery,DE,2026-05-01 00:33:56.485303,POS,18,1150,7.01,0,0,0,4,0,5,0,1,1138.9000865805556,1.0,1.0,1.0,inf,3.331187829139848,33.18,0.0,1,1,1,0.4,113.86,0.0,0.0,0,1,14.214731585518102,0.0008779630588107731
TXN_000051,USER_3628,34.98,Online,DE,2025-10-31 12:00:56.087849,POS,53,1251,48.87,0,0,12,4,0,10,1,0,20.49978175222222,2.0,3.0,3.0,-1.775503351009986,0.5935856100458171,57.92999999999999,12.925911960090081,1,1,1,0.1,69.96,0.0,0.0,0,0,0.701423701624223,0.0970884072489869
TXN_007807,USER_0383,28.57,Other,AU,2026-02-21 16:50:56.815241,Tablet,22,1860,7.4,1,0,16,5,1,2,0,0,412.6335175905556,1.0,1.0,2.0,-0.4060243521676715,0.5182766439909298,9.62,0.0,1,0,1,0.30000000000000004,28.57,28.57,1.0,0,0,3.401190476190476,0.0024228708291920958
TXN_000773,USER_2504,40.68,Online,US,2026-01-31 18:22:56.153127,Desktop,75,2945,2.54,0,0,18,5,1,1,1,0,1156.7498016163888,1.0,1.0,1.0,-inf,0.39622090191876885,101.67,0.0,1,1,1,0.1,40.68,0.0,0.0,1,0,11.491525423728813,0.0008644164511268161
TXN_005211,USER_2440,5.18,Entertainment,ES,2025-09-16 03:43:56.590165,Mobile,31,1504,67.44,0,0,3,1,0,9,0,0,1239.9667739486113,1.0,1.0,1.0,inf,1.2274881516587675,3.22,0.0,1,1,1,0.2,5.18,0.0,0.0,0,1,0.07568673290473407,0.0008064081878557294
TXN_009952,USER_4047,23.48,Gas,US,2025-08-28 22:48:57.010391,ATM,68,305,21.52,1,1,22,3,0,8,1,0,408.71675079666664,1.0,1.0,2.0,-inf,0.06528206411432702,358.67,0.0,1,1,1,0.4,23.48,23.48,1.0,0,1,1.0426287744227354,0.0024460837234562592
TXN_002460,USER_3433,20.86,Pharmacy,DE,2025-09-27 02:39:56.304493,ATM,75,532,7.18,0,0,2,5,1,9,1,0,24.0,1.0,1.0,1.0,0.0,0.9542543458371455,20.86,0.0,1,1,1,0.2,20.86,0.0,0.0,0,1,2.550122249388753,0.04149377593360996
TXN_001488,USER_1070,14.53,Restaurant,AU,2025-10-20 22:26:56.215594,POS,26,3647,56.58,1,0,22,0,0,10,0,0,1575.2998345991666,1.0,1.0,1.0,inf,1.7277051129607608,7.41,0.0,1,1,1,0.4,14.53,14.53,1.0,0,1,0.25234456408475164,0.0006347594928207117
TXN_000349,USER_0923,5.31,Travel,FR,2025-11-06 19:28:56.115795,ATM,75,2388,61.43,0,0,19,3,0,11,0,0,2675.083194836111,1.0,1.0,1.0,-inf,0.24651810584958217,20.54,0.0,1,1,1,0.1,5.31,0.0,0.0,1,0,0.08505526189332051,0.0003738061759397613
TXN_003673,USER_3937,6.61,Grocery,NL,2026-01-31 22:25:56.463693,Desktop,73,418,54.79,1,0,22,5,1,1,1,0,24.0,1.0,1.0,1.0,0.0,0.8685939553219448,6.61,0.0,1,1,1,0.4,6.61,6.61,1.0,0,1,0.11848001433948738,0.04149377593360996
TXN_009703,USER_4573,354.89,Entertainment,CA,2026-04-24 22:35:56.984607,Tablet,19,14,33.66,1,1,22,4,0,4,0,0,7338.766899711111,1.0,1.0,1.0,inf,11.973346828609985,28.64,0.0,1,1,1,0.75,354.89,354.89,1.0,0,1,10.239180611656089,0.00013626081705329254
TXN_009708,USER_1159,2019.56,Travel,UK,2025-11-16 02:35:56.985093,Mobile,36,30,186.28,1,1,2,6,1,11,0,0,2704.5001701588885,1.0,1.0,1.0,inf,203.17505030181087,8.94,0.0,1,1,0,0.6,2019.56,2019.56,1.0,0,1,10.783639470311833,0.00036974041894748995
TXN_008195,USER_2754,19.4,Online,UK,2025-12-28 13:19:56.851879,Tablet,75,1521,83.26,1,0,13,6,1,12,1,0,1974.8167083136111,1.0,1.0,1.0,inf,6.759581881533101,1.87,0.0,0,1,1,0.4,19.4,19.4,1.0,0,0,0.2302397341561832,0.0005063504682452679
TXN_001219,USER_3380,1.39,Online,FR,2025-08-01 05:16:56.191173,Tablet,44,229,14.39,1,0,5,4,0,8,0,1,1143.5499865594445,1.0,1.0,1.0,-inf,0.0035563515415120888,389.85,0.0,1,1,1,0.4,1.39,1.39,1.0,0,1,0.0903183885640026,0.0008743933998621371
TXN_007814,USER_1993,63.25,Travel,FR,2025-07-26 03:20:56.815780,Mobile,29,1843,44.14,0,0,3,5,1,7,1,0,903.2500157461111,1.0,1.0,1.0,-inf,0.41826477979103294,150.22,0.0,1,0,1,0.2,63.25,0.0,0.0,0,1,1.4011962782454586,0.0011069906266333123
TXN_001890,USER_0552,22.69,Restaurant,FR,2025-10-26 03:32:56.250134,Mobile,26,1301,53.49,1,0,3,6,1,10,1,0,128.88314618833334,1.0,2.0,2.0,-inf,0.7196320964161117,30.53,0.0,1,1,1,0.4,22.69,22.69,1.0,0,1,0.41640668012479354,0.007752950905228043
TXN_009110,USER_4365,16.37,Grocery,ES,2025-11-23 18:36:56.928285,POS,61,3549,45.87,0,0,18,6,1,11,0,0,1871.0167536313888,1.0,1.0,1.0,-1.0816286908715116,0.15638882254597566,160.75,0.0,1,1,0,0.1,16.37,0.0,0.0,1,0,0.34926392148495844,0.0005344401935684878
TXN_003025,USER_2017,11.08,Utilities,IT,2026-01-22 04:20:56.372285,POS,63,47,230.44,1,0,4,3,0,1,0,0,24.0,1.0,1.0,1.0,0.0,0.9172185430463576,11.08,0.0,1,1,1,0.4,11.08,11.08,1.0,0,1,0.047874179052886275,0.04149377593360996
TXN_006784,USER_3838,56.65,Restaurant,AU,2025-09-27 11:59:56.726100,Desktop,36,561,79.35,0,0,11,5,1,9,1,0,24.0,1.0,1.0,1.0,0.0,0.9826539462272333,56.65,0.0,1,1,1,0.1,56.65,0.0,0.0,0,0,0.7050404480398258,0.04149377593360996
TXN_004297,USER_0383,2.45,Utilities,FR,2026-03-17 19:08:56.518062,Tablet,62,431,76.6,0,0,19,1,0,3,0,0,578.2999174502778,1.0,1.0,2.0,-0.9204419610456523,0.052567586897439574,28.57,0.0,1,0,1,0.1,2.45,0.0,0.0,1,0,0.031572164948453614,0.0017289075773181885
TXN_003555,USER_1161,326.06,Pharmacy,US,2025-06-13 07:55:56.451215,POS,44,2985,24.14,0,0,7,4,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9969424570415214,326.06,0.0,1,1,1,0.1,326.06,0.0,0.0,1,0,12.969769291964996,0.04149377593360996
TXN_003759,USER_2029,7.57,Entertainment,AU,2025-09-04 14:49:56.474327,ATM,68,3472,34.11,1,0,14,3,0,9,0,1,24.0,1.0,1.0,1.0,0.0,0.8833138856476079,7.57,0.0,1,1,1,0.30000000000000004,7.57,7.57,1.0,0,0,0.21560808886357163,0.04149377593360996
TXN_008860,USER_3621,37.7,Pharmacy,UK,2025-07-05 23:36:56.906170,POS,71,1058,19.42,0,0,23,5,1,7,0,1,24.0,1.0,1.0,1.0,0.0,0.9741602067183462,37.7,0.0,1,1,1,0.2,37.7,0.0,0.0,0,1,1.8462291870714984,0.04149377593360996
TXN_006930,USER_2084,235.0,Travel,IT,2026-02-21 03:00:56.739249,Mobile,50,3046,42.53,0,0,3,5,1,2,0,0,1577.7168042447222,1.0,1.0,1.0,inf,3.7903225806451615,61.0,0.0,1,0,1,0.4,235.0,0.0,0.0,0,1,5.398575694923041,0.0006337871401228265
TXN_001242,USER_3982,96.23,Retail,CA,2026-02-17 23:42:56.193389,Tablet,69,830,19.1,0,0,23,1,0,2,0,0,4589.4665114175,1.0,1.0,1.0,inf,3.753120124804992,24.64,0.0,1,1,1,0.4,96.23,0.0,0.0,0,1,4.787562189054726,0.00021788550128041333
TXN_006529,USER_2985,67.79,Retail,FR,2025-11-08 22:06:56.703549,POS,65,3639,38.25,0,0,22,5,1,11,0,0,1170.383339818611,1.0,1.0,1.0,inf,2.2657085561497325,28.92,0.0,1,1,1,0.2,67.79,0.0,0.0,0,1,1.7271337579617836,0.0008543479142171895
TXN_004204,USER_1659,20.81,Utilities,UK,2025-12-07 16:32:56.510565,ATM,20,3052,27.09,0,0,16,6,1,12,0,0,1088.916579523611,1.0,1.0,1.0,-4.019862724254466,0.1023887426504957,170.33,0.0,1,0,0,0.1,20.81,0.0,0.0,0,0,0.7408330366678533,0.0009182596654657442
TXN_009410,USER_2343,503.44,Entertainment,AU,2026-02-22 05:06:56.956639,Desktop,77,178,27.32,0,0,5,6,1,2,0,0,24.0,1.0,1.0,1.0,0.0,0.9980176036793276,503.44,0.0,1,1,1,0.2,503.44,0.0,0.0,0,1,17.77683615819209,0.04149377593360996
TXN_005148,USER_1683,7.93,Travel,AU,2026-02-09 13:46:56.584912,Desktop,39,361,27.24,1,0,13,0,0,2,0,0,2876.883275735556,1.0,1.0,1.0,-inf,0.14585249218318927,53.37,0.0,1,1,1,0.30000000000000004,7.93,7.93,1.0,0,0,0.2808073654390935,0.0003475863097411753
TXN_006013,USER_2033,8.09,Travel,US,2026-04-19 04:05:56.660806,Tablet,51,677,88.83,0,0,4,6,1,4,0,0,180.93345307500002,1.0,1.0,3.0,-0.6831579246505823,0.3188177339901478,59.36,0.0,1,1,1,0.2,8.09,0.0,0.0,0,1,0.09005900033396415,0.0055238409421805145
TXN_009817,USER_4589,317.4,Utilities,NL,2026-05-14 05:06:56.996249,Tablet,23,179,7.01,1,1,5,3,0,5,0,0,2020.1501552530556,1.0,1.0,1.0,inf,1.943185992408473,162.34,0.0,1,1,1,0.4,317.4,317.4,1.0,0,1,39.62546816479401,0.0004949882059901342
TXN_003915,USER_0601,14.55,Online,FR,2025-09-04 22:33:56.487548,POS,68,2678,25.79,1,0,22,3,0,9,0,1,2122.966749476389,1.0,1.0,1.0,-inf,0.2031555431443731,70.62,0.0,1,1,0,0.4,14.55,14.55,1.0,0,1,0.5431131019036954,0.0004710167498250489
TXN_009245,USER_3140,14.98,Pharmacy,US,2025-07-15 11:41:56.940192,Tablet,67,3060,23.84,0,0,11,1,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9374217772215269,14.98,0.0,1,1,1,0.1,14.98,0.0,0.0,0,0,0.6030595813204509,0.04149377593360996
TXN_005240,USER_1551,102.35,Other,UK,2025-09-23 16:03:56.592575,ATM,71,2986,7.62,0,0,16,1,0,9,0,0,2561.1667878991666,1.0,1.0,1.0,inf,1.1814613875101003,85.63,0.0,1,0,1,0.1,102.35,0.0,0.0,0,0,11.873549883990718,0.0003904317991099366
TXN_005916,USER_0254,404.91,Grocery,NL,2026-04-24 20:57:56.652439,Desktop,27,3138,77.79,1,0,20,4,0,4,0,0,24.0,1.0,1.0,1.0,0.0,0.9975363996945136,404.91,0.0,1,1,1,0.30000000000000004,404.91,404.91,1.0,0,0,5.139103947201422,0.04149377593360996
TXN_007767,USER_2887,44.75,Gas,US,2025-11-05 05:28:56.812091,Desktop,66,1162,321.54,0,0,5,2,0,11,0,1,1244.0500994897222,1.0,1.0,1.0,-0.6664829559402214,0.26332048603960106,37.18,0.0,1,0,1,0.2,44.75,0.0,0.0,0,1,0.13874248155267563,0.0008037615400345519
TXN_004345,USER_4102,3.58,Other,AU,2026-01-13 15:40:56.521704,Tablet,54,854,113.54,0,0,15,1,0,1,0,0,4818.26673598389,1.0,1.0,1.0,-0.8706472328046779,0.024813723791370645,29.82,0.0,1,1,1,0.1,3.58,0.0,0.0,0,0,0.03125545660904487,0.0002075392046296377
TXN_002810,USER_4711,47.8,Grocery,US,2025-12-24 07:34:56.346848,POS,62,3492,4.52,0,0,7,2,0,12,0,0,3888.2831933822226,1.0,1.0,1.0,-inf,0.9179950067217207,51.07,0.0,0,1,1,0.0,47.8,0.0,0.0,1,0,8.659420289855072,0.000257176299316882
TXN_005505,USER_0047,32.21,Pharmacy,US,2026-03-06 08:45:56.615057,Tablet,47,758,31.13,1,0,8,4,0,3,0,0,307.6499540708333,1.0,1.0,2.0,0.21731375146368395,1.0581471747700395,38.31,0.0,1,1,1,0.30000000000000004,32.21,32.21,1.0,1,0,1.002489884842826,0.0032493912241814173
TXN_002409,USER_3352,16.31,Entertainment,NL,2025-09-27 15:46:56.298563,Tablet,35,1388,18.48,0,0,15,5,1,9,1,0,24.0,1.0,1.0,1.0,0.0,0.9422299248989023,16.31,0.0,1,1,1,0.1,16.31,0.0,0.0,0,0,0.8372689938398357,0.04149377593360996
TXN_001608,USER_0745,334.58,Entertainment,US,2026-04-04 07:06:56.225161,Desktop,20,1688,33.51,0,0,7,5,1,4,0,1,164.74983771472222,1.0,2.0,2.0,inf,13.131083202511773,24.48,0.0,0,1,1,0.2,334.58,0.0,0.0,1,0,9.69516082294987,0.006066126687552652
TXN_000764,USER_4407,44.56,Restaurant,FR,2026-04-10 05:17:56.152452,ATM,20,1649,3.63,0,0,5,4,0,4,0,0,733.9998792730555,1.0,1.0,1.0,inf,10.50943396226415,3.24,0.0,1,1,1,0.4,44.56,0.0,0.0,0,1,9.624190064794817,0.0013622124566894805
TXN_007302,USER_0059,173.83,Retail,CA,2026-03-27 00:24:56.771812,Tablet,52,2295,9.09,1,0,0,4,0,3,1,0,870.1167452702778,1.0,1.0,1.0,6.319950027831865,5.294314720812184,11.88,0.0,1,1,1,0.6,173.83,173.83,1.0,0,1,17.227948463825573,0.0011491389994907686
TXN_003099,USER_3913,14.26,Travel,CA,2025-09-02 04:34:56.385647,POS,48,755,9.99,0,0,4,1,0,9,0,1,24.0,1.0,1.0,1.0,0.0,0.9344692005242464,14.26,0.0,1,1,1,0.2,14.26,0.0,0.0,0,1,1.2975432211101001,0.04149377593360996
TXN_009383,USER_3263,10.91,Gas,FR,2025-06-03 15:07:56.954572,ATM,22,2987,23.97,0,0,15,1,0,6,0,1,24.0,1.0,1.0,1.0,0.0,0.9160369437447523,10.91,0.0,1,1,1,0.1,10.91,0.0,0.0,0,0,0.4369243091710052,0.04149377593360996
TXN_006811,USER_0014,14.06,Restaurant,NL,2026-04-10 14:09:56.729830,Mobile,59,987,166.05,0,0,14,4,0,4,0,0,4686.400136961667,1.0,1.0,1.0,-0.635204579620646,0.28963812401290945,21.81,0.0,1,0,1,0.1,14.06,0.0,0.0,0,0,0.0841664172403472,0.00021337884791961532
TXN_001183,USER_3956,49.15,Restaurant,AU,2025-09-12 06:21:56.188456,Mobile,62,2292,2.18,0,0,6,4,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9800598205383848,49.15,0.0,1,1,1,0.1,49.15,0.0,0.0,0,0,15.455974842767294,0.04149377593360996
TXN_008072,USER_3425,167.27,Restaurant,AU,2025-10-01 15:29:56.840570,Tablet,72,3634,35.13,0,0,15,2,0,10,0,1,24.0,1.0,1.0,1.0,0.0,0.9940571700243656,167.27,0.0,1,1,1,0.1,167.27,0.0,0.0,0,0,4.629670633822308,0.04149377593360996
TXN_002276,USER_2701,69.49,Other,FR,2026-01-01 22:27:56.284225,ATM,78,2586,112.43,0,0,22,3,0,1,0,1,1472.2500091586112,1.0,1.0,1.0,-inf,0.6723103715170278,102.36,0.0,0,1,1,0.1,69.49,0.0,0.0,0,1,0.6126245261394692,0.0006791863305461314
TXN_002039,USER_0525,22.1,Grocery,FR,2026-05-18 11:03:56.263285,ATM,57,2493,37.29,0,0,11,0,0,5,0,0,4635.049822642778,1.0,1.0,1.0,-0.5547543056265476,0.5617691916624301,59.04,0.0,1,1,1,0.1,22.1,0.0,0.0,0,0,0.5771741969182554,0.00021574275660195158
TXN_001325,USER_0659,75.9,Travel,UK,2025-07-16 01:04:56.201532,Tablet,22,438,5.15,0,0,1,2,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9869960988296489,75.9,0.0,1,1,1,0.2,75.9,0.0,0.0,0,1,12.341463414634147,0.04149377593360996
TXN_004299,USER_2366,87.8,Retail,ES,2026-05-13 00:12:56.518215,ATM,36,2238,32.34,1,0,0,2,0,5,0,0,3670.5333175075,1.0,1.0,1.0,2.089247463335731,3.342851703788311,46.43,0.0,1,1,1,0.6,87.8,87.8,1.0,0,1,2.633473305338932,0.00027243255141568814
TXN_008557,USER_2997,5.72,Entertainment,CA,2026-05-22 15:07:56.881686,POS,62,345,33.02,1,0,15,4,0,5,0,0,2548.199983136945,1.0,1.0,1.0,-1.7854013140090357,0.3019000703729767,10.72,0.0,1,0,1,0.30000000000000004,5.72,5.72,1.0,0,0,0.16813639035861255,0.0003924184776585859
TXN_007828,USER_3013,12.6,Travel,BE,2026-01-17 03:40:56.816912,Mobile,28,1030,83.38,1,0,3,5,1,1,0,0,3436.166706590556,1.0,1.0,1.0,inf,0.9752321981424148,11.92,0.0,1,1,1,0.4,12.6,12.6,1.0,0,1,0.14932448447499408,0.00029101349964543187
TXN_002395,USER_1892,24.75,Entertainment,BE,2025-12-29 02:42:56.297252,Tablet,46,435,134.73,0,0,2,0,0,12,1,0,24.0,1.0,1.0,1.0,0.0,0.9611650485436893,24.75,0.0,1,1,1,0.2,24.75,0.0,0.0,0,1,0.1823473071539085,0.04149377593360996
TXN_009990,USER_4242,12.5,Other,BE,2025-07-12 03:37:57.013974,Mobile,48,22,23.2,0,1,3,5,1,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9259259259259259,12.5,0.0,1,1,1,0.35,12.5,0.0,0.0,0,1,0.5165289256198348,0.04149377593360996
TXN_001959,USER_2621,12.57,Grocery,AU,2026-03-01 00:59:56.256507,POS,60,1841,43.7,0,0,0,6,1,3,0,1,2435.7666541769445,1.0,1.0,1.0,-inf,0.31814730447987855,38.51,0.0,1,1,1,0.2,12.57,0.0,0.0,0,1,0.28120805369127516,0.0004105315035555139
TXN_003413,USER_3466,34.82,Online,AU,2026-01-07 01:29:56.416487,Desktop,30,959,10.58,0,0,1,2,0,1,0,0,24.0,1.0,1.0,1.0,0.0,0.9720826353992184,34.82,0.0,1,1,1,0.2,34.82,0.0,0.0,0,1,3.006908462867012,0.04149377593360996
TXN_008783,USER_2642,32.44,Travel,CA,2026-01-27 16:42:56.900023,ATM,43,2146,37.81,0,0,16,1,0,1,1,0,2771.566876468056,1.0,1.0,1.0,-0.5854178198729352,0.21625945801806606,8.21,0.0,1,1,1,0.1,32.44,0.0,0.0,0,0,0.83586704457614,0.00036079371893144073
TXN_001331,USER_0014,12.64,Restaurant,US,2025-09-17 21:41:56.201988,Desktop,21,2637,34.29,0,0,21,2,0,9,0,0,654.2164749711112,1.0,1.0,2.0,-inf,0.1157721194357941,108.18,0.0,0,1,1,0.0,12.64,0.0,0.0,0,0,0.3581751204307169,0.001528312427169362
TXN_005626,USER_2823,31.21,Utilities,ES,2025-08-14 14:18:56.627399,Tablet,61,516,380.13,0,0,14,3,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9689537410742005,31.21,0.0,1,1,1,0.1,31.21,0.0,0.0,0,0,0.0818880696875082,0.04149377593360996
TXN_005442,USER_2171,164.27,Pharmacy,DE,2025-07-30 06:42:56.610322,POS,20,1321,15.97,1,0,6,2,0,7,1,0,24.0,1.0,1.0,1.0,0.0,0.9939492950928783,164.27,0.0,1,1,1,0.30000000000000004,164.27,164.27,1.0,0,0,9.680023571007661,0.04149377593360996
TXN_001942,USER_0013,157.07,Travel,UK,2025-09-27 20:19:56.254889,POS,54,3575,15.0,1,0,20,5,1,9,1,0,1437.1331659913888,1.0,1.0,1.0,inf,2.877266898699395,53.59,0.0,1,0,0,0.5,157.07,157.07,1.0,0,0,9.816875,0.0006957813273883158
TXN_000273,USER_2079,12.21,Pharmacy,DE,2026-02-21 10:37:56.107694,POS,62,162,136.6,0,0,10,5,1,2,0,0,1818.283187325,1.0,1.0,1.0,-0.5884108400196301,0.2972972972972973,73.55,0.0,1,1,1,0.1,12.21,0.0,0.0,0,0,0.08873546511627908,0.0005499390925798688
TXN_007883,USER_3769,20.15,Entertainment,IT,2026-05-08 23:48:56.821488,Desktop,31,3356,176.51,0,0,23,4,0,5,0,0,1725.9333019091669,1.0,1.0,1.0,583.7166478694944,4.342672413793102,3.62,0.0,0,0,1,0.30000000000000004,20.15,0.0,0.0,0,1,0.11351473156441891,0.0005793630973944125
TXN_002937,USER_0368,9.04,Online,ES,2026-05-18 09:04:56.363117,ATM,51,590,112.83,0,0,9,0,0,5,0,0,701.9500518583333,1.0,1.0,2.0,-inf,0.024602656215980838,366.44,0.0,1,1,1,0.1,9.04,0.0,0.0,1,0,0.07941667398752525,0.0014243998662958437
TXN_001957,USER_1028,42.73,Pharmacy,AU,2025-06-11 16:21:56.256353,Desktop,25,399,282.35,0,0,16,2,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9771324033844043,42.73,0.0,1,1,1,0.1,42.73,0.0,0.0,0,0,0.15080289394741483,0.04149377593360996
TXN_009384,USER_0051,11.03,Utilities,IT,2026-03-06 06:01:56.954657,Mobile,36,541,37.42,1,0,6,4,0,3,0,0,1596.5501396094444,1.0,1.0,1.0,-0.7798132668191817,0.07522078630613428,23.58,0.0,0,1,1,0.2,11.03,11.03,1.0,0,0,0.2870900572618428,0.0006263112846027805
TXN_009189,USER_4820,409.41,Online,CA,2026-02-17 22:34:56.934249,ATM,53,3547,14.29,0,0,22,1,0,2,0,0,3010.016659417778,1.0,1.0,1.0,0.9052377821152879,2.1011547344110855,25.47,0.0,1,1,1,0.2,409.41,0.0,0.0,0,1,26.776324395029434,0.0003322130379469817
TXN_006143,USER_4459,120.22,Utilities,NL,2025-09-13 07:31:56.671706,Tablet,72,663,18.11,0,0,7,5,1,9,0,0,807.6334263672222,1.0,1.0,1.0,-0.6144163037988192,0.7436825337910983,114.12,0.0,1,1,1,0.1,120.22,0.0,0.0,1,0,6.290947148090005,0.001238032211316914
TXN_009694,USER_4015,109.97,Online,FR,2025-07-03 02:28:56.983749,Tablet,67,111,204.8,0,1,2,3,0,7,0,1,24.0,1.0,1.0,1.0,0.0,0.9909885554654411,109.97,0.0,1,1,1,0.2,109.97,0.0,0.0,0,1,0.5343537414965986,0.04149377593360996
TXN_000791,USER_1101,6.66,Gas,IT,2025-06-27 08:06:56.154463,ATM,47,2655,126.05,1,0,8,4,0,6,1,0,24.0,1.0,1.0,1.0,0.0,0.8694516971279374,6.66,0.0,1,1,1,0.30000000000000004,6.66,6.66,1.0,1,0,0.05242030696576151,0.04149377593360996
TXN_009265,USER_0490,57.9,Other,NL,2025-07-08 13:44:56.943328,Mobile,47,2817,116.39,0,0,13,1,0,7,0,0,385.15007183305556,1.0,1.0,2.0,inf,2.5206791467131042,21.97,0.0,1,1,0,0.30000000000000004,57.9,0.0,0.0,0,0,0.4932277025300281,0.0025957165828468434
TXN_009988,USER_4709,502.0,Travel,DE,2025-11-02 03:33:57.013776,Mobile,26,289,259.22,1,1,3,6,1,11,0,1,520.9001272761111,1.0,1.0,2.0,inf,32.3037323037323,14.54,0.0,0,0,1,0.5,502.0,502.0,1.0,0,1,1.9291368841749288,0.001919385327654702
TXN_006086,USER_3540,64.18,Pharmacy,IT,2025-07-11 03:01:56.667133,Tablet,67,1991,103.47,0,0,3,4,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9846578705124271,64.18,0.0,1,1,1,0.2,64.18,0.0,0.0,0,1,0.6143390447018283,0.04149377593360996
TXN_009233,USER_3404,3.04,Gas,AU,2026-01-25 05:02:56.938046,Mobile,63,1380,62.81,1,0,5,6,1,1,0,0,679.3833742825,1.0,1.0,2.0,-4.9332647927536994,0.15995790581425942,20.15,0.0,1,1,1,0.4,3.04,3.04,1.0,0,1,0.04764143551167529,0.0014717063549287712
